circuit_index,noisy_counts,ideal_counts
3511,"{""101"": 249, ""100"": 345, ""010"": 155, ""011"": 46, ""111"": 43, ""110"": 95, ""000"": 48, ""001"": 19}","{""100"": 383, ""101"": 277, ""010"": 153, ""011"": 41, ""111"": 30, ""110"": 102, ""000"": 14}"
3512,"{""01100"": 119, ""11001"": 26, ""10011"": 4, ""11100"": 240, ""11000"": 132, ""00100"": 37, ""11111"": 45, ""00101"": 27, ""01001"": 34, ""10100"": 45, ""10000"": 17, ""01101"": 11, ""01000"": 67, ""01110"": 5, ""10101"": 23, ""01011"": 6, ""00011"": 4, ""01111"": 47, ""00001"": 18, ""10110"": 3, ""00010"": 3, ""11011"": 4, ""11110"": 14, ""11010"": 11, ""00111"": 1, ""00110"": 5, ""10010"": 2, ""11101"": 10, ""10001"": 20, ""01010"": 7, ""00000"": 10, ""10111"": 3}","{""01100"": 166, ""11000"": 169, ""11100"": 353, ""10101"": 18, ""11111"": 48, ""10100"": 23, ""01000"": 85, ""01111"": 35, ""11001"": 14, ""10000"": 15, ""00100"": 12, ""00001"": 12, ""00101"": 20, ""00000"": 9, ""01001"": 13, ""10001"": 8}"
3513,"{""1000"": 51, ""0000"": 731, ""1011"": 3, ""0010"": 43, ""0100"": 40, ""1001"": 20, ""0001"": 41, ""0011"": 22, ""0101"": 10, ""1010"": 8, ""1101"": 8, ""0111"": 9, ""1110"": 3, ""1100"": 8, ""1111"": 1, ""0110"": 2}","{""0000"": 1000}"
3514,"{""0001"": 33, ""1010"": 38, ""1000"": 43, ""0000"": 716, ""0100"": 48, ""0010"": 67, ""0011"": 13, ""1111"": 2, ""1001"": 5, ""1100"": 9, ""1101"": 6, ""0111"": 3, ""0110"": 9, ""1110"": 4, ""1011"": 2, ""0101"": 2}","{""0000"": 1000}"
3515,"{""01"": 763, ""00"": 148, ""11"": 73, ""10"": 16}","{""01"": 782, ""11"": 71, ""00"": 135, ""10"": 12}"
3516,"{""110"": 538, ""101"": 209, ""010"": 33, ""100"": 43, ""111"": 87, ""001"": 35, ""000"": 51, ""011"": 4}","{""100"": 17, ""110"": 580, ""101"": 212, ""001"": 24, ""010"": 24, ""111"": 93, ""000"": 49, ""011"": 1}"
3517,"{""00000"": 55, ""11010"": 2, ""10111"": 6, ""01111"": 196, ""01110"": 6, ""01001"": 84, ""01010"": 30, ""00010"": 271, ""01100"": 6, ""11101"": 3, ""00111"": 95, ""00011"": 34, ""11011"": 7, ""00001"": 58, ""00110"": 26, ""00101"": 11, ""01011"": 24, ""10010"": 3, ""11111"": 5, ""11000"": 9, ""01101"": 7, ""11001"": 6, ""10000"": 14, ""10110"": 6, ""10011"": 4, ""01000"": 12, ""11110"": 5, ""10001"": 6, ""00100"": 4, ""11100"": 3, ""10101"": 1, ""10100"": 1}","{""00010"": 344, ""01111"": 276, ""01000"": 16, ""00000"": 42, ""00001"": 73, ""01001"": 91, ""00011"": 24, ""00111"": 108, ""11001"": 2, ""11011"": 1, ""10001"": 2, ""01010"": 7, ""11000"": 1, ""11111"": 1, ""10000"": 5, ""01101"": 1, ""01011"": 2, ""00101"": 2, ""11010"": 1, ""10111"": 1}"
3518,"{""0010"": 21, ""1011"": 196, ""1010"": 344, ""1101"": 14, ""1111"": 192, ""1110"": 21, ""1000"": 94, ""0000"": 7, ""0100"": 17, ""0001"": 13, ""0011"": 12, ""0101"": 11, ""1001"": 19, ""0110"": 11, ""1100"": 10, ""0111"": 18}","{""0001"": 9, ""1010"": 436, ""1111"": 228, ""1011"": 192, ""0000"": 1, ""1000"": 111, ""0100"": 21, ""0101"": 2}"
3519,"{""10100"": 38, ""11101"": 102, ""10001"": 53, ""11001"": 233, ""00001"": 26, ""11000"": 41, ""00010"": 5, ""01100"": 29, ""01000"": 31, ""10011"": 11, ""00101"": 17, ""00111"": 7, ""11111"": 15, ""11011"": 25, ""01101"": 51, ""00100"": 49, ""10101"": 33, ""10000"": 97, ""10111"": 7, ""00110"": 9, ""11100"": 34, ""01111"": 3, ""01001"": 27, ""10010"": 16, ""10110"": 6, ""01110"": 9, ""00000"": 10, ""11110"": 3, ""01010"": 3, ""00011"": 3, ""01011"": 3, ""11010"": 4}","{""10100"": 44, ""11101"": 162, ""11001"": 242, ""10101"": 32, ""00100"": 53, ""11011"": 23, ""10010"": 10, ""11100"": 22, ""10001"": 36, ""01101"": 41, ""10000"": 107, ""01000"": 20, ""01100"": 28, ""00011"": 1, ""00000"": 12, ""11000"": 36, ""01001"": 34, ""11010"": 5, ""00101"": 37, ""11111"": 14, ""00001"": 15, ""01011"": 1, ""11110"": 2, ""00111"": 2, ""10111"": 5, ""00110"": 4, ""10110"": 5, ""10011"": 3, ""01110"": 3, ""01111"": 1}"
3520,"{""0001"": 19, ""1010"": 248, ""1110"": 147, ""0010"": 34, ""1011"": 231, ""0110"": 17, ""1111"": 153, ""1000"": 20, ""0100"": 11, ""0011"": 32, ""1100"": 10, ""1001"": 20, ""1101"": 14, ""0000"": 12, ""0111"": 23, ""0101"": 9}","{""1110"": 189, ""1011"": 299, ""1111"": 189, ""1010"": 323}"
3521,"{""11000"": 58, ""01001"": 390, ""11111"": 4, ""00101"": 16, ""11101"": 53, ""01100"": 60, ""01101"": 97, ""00100"": 4, ""01000"": 54, ""01011"": 19, ""11001"": 82, ""00000"": 7, ""11100"": 77, ""11011"": 6, ""00001"": 16, ""10101"": 7, ""00110"": 1, ""11010"": 2, ""11110"": 3, ""00010"": 1, ""01110"": 4, ""10001"": 8, ""01010"": 7, ""10111"": 4, ""10100"": 7, ""10000"": 4, ""00111"": 1, ""01111"": 4, ""10011"": 3, ""10010"": 1}","{""11001"": 61, ""01000"": 10, ""11000"": 55, ""01001"": 575, ""11101"": 35, ""11100"": 88, ""01100"": 55, ""01101"": 121}"
3522,"{""00"": 30, ""10"": 511, ""01"": 13, ""11"": 446}","{""10"": 572, ""11"": 415, ""01"": 4, ""00"": 9}"
3523,"{""10"": 377, ""00"": 468, ""01"": 127, ""11"": 28}","{""00"": 455, ""10"": 399, ""01"": 117, ""11"": 29}"
3524,"{""111"": 309, ""100"": 296, ""001"": 100, ""101"": 32, ""000"": 48, ""011"": 12, ""010"": 125, ""110"": 78}","{""100"": 327, ""101"": 23, ""111"": 341, ""001"": 114, ""010"": 133, ""110"": 42, ""000"": 20}"
3525,"{""01"": 693, ""10"": 226, ""00"": 70, ""11"": 11}","{""01"": 716, ""10"": 225, ""00"": 59}"
3526,"{""0101"": 639, ""0111"": 25, ""1001"": 19, ""0001"": 113, ""0100"": 38, ""0000"": 26, ""0010"": 3, ""1111"": 21, ""1101"": 62, ""1100"": 16, ""0110"": 14, ""0011"": 13, ""1000"": 3, ""1011"": 4, ""1110"": 3, ""1010"": 1}","{""0101"": 937, ""0001"": 63}"
3527,"{""0001"": 225, ""1110"": 21, ""0101"": 383, ""0100"": 97, ""1100"": 20, ""0011"": 24, ""0000"": 57, ""1011"": 15, ""1101"": 34, ""1000"": 25, ""1001"": 22, ""0111"": 31, ""0010"": 8, ""1010"": 11, ""0110"": 14, ""1111"": 13}","{""0001"": 328, ""0101"": 631, ""0000"": 16, ""0100"": 25}"
3528,"{""0110"": 425, ""0010"": 427, ""0011"": 16, ""0000"": 20, ""0101"": 4, ""1110"": 17, ""1101"": 6, ""0100"": 23, ""1010"": 24, ""1011"": 6, ""0111"": 16, ""1100"": 2, ""1111"": 6, ""0001"": 3, ""1000"": 3, ""1001"": 2}","{""0110"": 524, ""0010"": 476}"
3529,"{""1000"": 16, ""0000"": 226, ""0110"": 5, ""1111"": 4, ""1011"": 1, ""0001"": 210, ""1100"": 228, ""0100"": 212, ""1001"": 18, ""0101"": 36, ""0010"": 8, ""1101"": 19, ""1110"": 3, ""0111"": 3, ""0011"": 11}","{""0100"": 262, ""1100"": 241, ""0000"": 252, ""0001"": 245}"
3530,"{""10"": 537, ""00"": 431, ""11"": 23, ""01"": 9}","{""00"": 438, ""10"": 522, ""11"": 25, ""01"": 15}"
3531,"{""10"": 277, ""11"": 505, ""00"": 153, ""01"": 65}","{""00"": 142, ""10"": 288, ""11"": 510, ""01"": 60}"
3532,"{""011"": 824, ""010"": 45, ""001"": 46, ""101"": 10, ""110"": 14, ""100"": 9, ""000"": 37, ""111"": 15}","{""011"": 996, ""000"": 4}"
3533,"{""10110"": 17, ""00111"": 10, ""10011"": 40, ""00010"": 31, ""01011"": 31, ""10000"": 141, ""10010"": 132, ""11001"": 130, ""10001"": 34, ""11011"": 119, ""00011"": 16, ""11000"": 34, ""00100"": 3, ""01101"": 8, ""11010"": 31, ""00101"": 6, ""11110"": 15, ""01001"": 9, ""11100"": 20, ""11101"": 22, ""10100"": 26, ""01111"": 12, ""11111"": 30, ""01010"": 10, ""00000"": 9, ""10111"": 16, ""00001"": 9, ""01110"": 2, ""01100"": 2, ""10101"": 17, ""00110"": 9, ""01000"": 9}","{""11011"": 273, ""10010"": 235, ""11001"": 229, ""10000"": 262, ""01011"": 1}"
3534,"{""011"": 223, ""010"": 297, ""100"": 11, ""000"": 236, ""001"": 192, ""111"": 14, ""101"": 15, ""110"": 12}","{""001"": 185, ""010"": 319, ""000"": 261, ""011"": 235}"
3535,"{""00100"": 181, ""01100"": 32, ""00010"": 36, ""11100"": 15, ""00000"": 323, ""10000"": 30, ""01001"": 2, ""01110"": 171, ""00110"": 30, ""10110"": 36, ""01000"": 38, ""01010"": 17, ""10100"": 21, ""11010"": 12, ""10010"": 16, ""00001"": 8, ""11000"": 6, ""11111"": 1, ""00101"": 6, ""01111"": 4, ""10111"": 1, ""11110"": 2, ""00111"": 1, ""10101"": 1, ""11011"": 1, ""01101"": 2, ""01011"": 2, ""11001"": 2, ""00011"": 1, ""10011"": 2}","{""00000"": 487, ""00100"": 265, ""01110"": 208, ""10110"": 40}"
3536,"{""10"": 191, ""11"": 281, ""00"": 46, ""01"": 482}","{""01"": 485, ""10"": 163, ""00"": 52, ""11"": 300}"
3537,"{""0000"": 771, ""0010"": 31, ""1110"": 16, ""0101"": 8, ""0100"": 33, ""1001"": 11, ""0001"": 33, ""0110"": 14, ""1000"": 39, ""1100"": 25, ""1010"": 11, ""0011"": 5, ""1011"": 2, ""1111"": 1}","{""0000"": 999, ""0100"": 1}"
3538,"{""010"": 30, ""000"": 836, ""100"": 52, ""011"": 14, ""001"": 35, ""110"": 23, ""101"": 7, ""111"": 3}","{""000"": 1000}"
3539,"{""010"": 115, ""000"": 135, ""001"": 118, ""011"": 120, ""101"": 133, ""100"": 135, ""111"": 121, ""110"": 123}","{""100"": 129, ""001"": 124, ""110"": 137, ""000"": 125, ""010"": 123, ""011"": 104, ""101"": 137, ""111"": 121}"
3540,"{""10"": 234, ""00"": 415, ""11"": 260, ""01"": 91}","{""11"": 241, ""00"": 387, ""10"": 282, ""01"": 90}"
3541,"{""00010"": 73, ""00110"": 57, ""11011"": 30, ""01100"": 54, ""10010"": 100, ""01000"": 22, ""00100"": 80, ""11110"": 27, ""00000"": 15, ""01011"": 17, ""10111"": 7, ""11010"": 44, ""10101"": 74, ""11000"": 21, ""01010"": 33, ""11100"": 8, ""10000"": 66, ""10100"": 14, ""10110"": 20, ""01111"": 25, ""01001"": 13, ""11101"": 28, ""11111"": 22, ""01101"": 12, ""00111"": 17, ""11001"": 15, ""00001"": 17, ""00101"": 15, ""10011"": 13, ""10001"": 29, ""01110"": 15, ""00011"": 17}","{""01101"": 19, ""10101"": 83, ""11011"": 48, ""10010"": 91, ""00010"": 82, ""11101"": 33, ""11010"": 61, ""10110"": 13, ""01100"": 78, ""11000"": 29, ""01111"": 20, ""11001"": 12, ""00100"": 83, ""10001"": 24, ""00110"": 60, ""00111"": 14, ""01110"": 11, ""00001"": 5, ""11111"": 11, ""11110"": 35, ""00101"": 6, ""10000"": 57, ""01001"": 15, ""01010"": 43, ""00000"": 7, ""01011"": 22, ""01000"": 18, ""00011"": 14, ""10011"": 1, ""10100"": 2, ""11100"": 3}"
3542,"{""010"": 79, ""110"": 83, ""000"": 370, ""100"": 356, ""101"": 30, ""001"": 37, ""111"": 20, ""011"": 25}","{""000"": 445, ""100"": 433, ""010"": 66, ""110"": 56}"
3543,"{""01101"": 21, ""01010"": 15, ""11000"": 38, ""01110"": 35, ""11101"": 175, ""01100"": 31, ""11011"": 54, ""11100"": 372, ""11001"": 20, ""01011"": 18, ""10001"": 5, ""01000"": 9, ""00000"": 4, ""11110"": 37, ""01001"": 11, ""10011"": 11, ""01111"": 30, ""10101"": 15, ""10100"": 12, ""10111"": 11, ""11111"": 14, ""11010"": 33, ""10010"": 8, ""00111"": 3, ""10110"": 2, ""00011"": 4, ""00110"": 3, ""10000"": 3, ""00010"": 3, ""00100"": 1, ""00001"": 1, ""00101"": 1}","{""11100"": 578, ""01110"": 24, ""11101"": 248, ""01000"": 7, ""11010"": 29, ""11011"": 87, ""01111"": 26, ""01001"": 1}"
3544,"{""100"": 28, ""101"": 363, ""111"": 69, ""110"": 62, ""010"": 150, ""011"": 156, ""000"": 155, ""001"": 17}","{""010"": 146, ""011"": 169, ""101"": 394, ""000"": 150, ""110"": 73, ""111"": 68}"
3545,"{""0110"": 17, ""1100"": 244, ""1010"": 38, ""0001"": 22, ""1101"": 20, ""0000"": 118, ""1000"": 252, ""0010"": 29, ""0111"": 28, ""0100"": 122, ""0011"": 26, ""0101"": 16, ""1001"": 17, ""1111"": 11, ""1011"": 14, ""1110"": 26}","{""0011"": 16, ""1100"": 351, ""1000"": 332, ""0000"": 120, ""0110"": 11, ""0100"": 136, ""0111"": 11, ""1010"": 10, ""1111"": 6, ""1110"": 3, ""1011"": 2, ""0010"": 2}"
3546,"{""10"": 974, ""01"": 4, ""00"": 13, ""11"": 9}","{""10"": 1000}"
3547,"{""00100"": 106, ""00111"": 9, ""01110"": 101, ""00000"": 109, ""11010"": 11, ""01000"": 99, ""00110"": 103, ""01100"": 89, ""00010"": 98, ""01010"": 115, ""11100"": 9, ""01001"": 10, ""00001"": 4, ""11101"": 7, ""11011"": 8, ""01101"": 6, ""11001"": 10, ""10110"": 10, ""11110"": 10, ""10100"": 13, ""10000"": 9, ""10010"": 6, ""11000"": 4, ""10001"": 4, ""00101"": 19, ""00011"": 11, ""11111"": 9, ""01011"": 1, ""01111"": 6, ""10111"": 1, ""10011"": 2, ""10101"": 1}","{""00100"": 115, ""01110"": 110, ""00101"": 12, ""01000"": 105, ""00000"": 128, ""00110"": 106, ""01100"": 126, ""00010"": 132, ""01010"": 129, ""00001"": 4, ""11101"": 5, ""11001"": 5, ""00111"": 6, ""11011"": 4, ""00011"": 6, ""11111"": 7}"
3548,"{""11"": 318, ""00"": 282, ""10"": 221, ""01"": 179}","{""11"": 295, ""00"": 312, ""10"": 186, ""01"": 207}"
3549,"{""00"": 578, ""01"": 175, ""10"": 94, ""11"": 153}","{""01"": 213, ""00"": 615, ""11"": 115, ""10"": 57}"
3550,"{""11100"": 154, ""01001"": 9, ""10000"": 57, ""11000"": 55, ""00001"": 10, ""10111"": 31, ""11111"": 43, ""11101"": 40, ""11110"": 22, ""10101"": 114, ""10001"": 73, ""10100"": 71, ""11001"": 33, ""11010"": 13, ""10010"": 18, ""00000"": 13, ""10110"": 39, ""00110"": 10, ""01101"": 18, ""01100"": 10, ""01011"": 8, ""00100"": 14, ""01111"": 13, ""11011"": 53, ""10011"": 31, ""01010"": 8, ""00101"": 17, ""00111"": 10, ""01000"": 8, ""00010"": 3, ""01110"": 1, ""00011"": 1}","{""10100"": 89, ""11001"": 30, ""10001"": 102, ""10000"": 46, ""11111"": 54, ""10110"": 40, ""11100"": 251, ""10101"": 158, ""11101"": 48, ""10011"": 15, ""11011"": 53, ""11000"": 72, ""10010"": 7, ""10111"": 21, ""11010"": 11, ""11110"": 3}"
3551,"{""00001"": 579, ""01101"": 5, ""10101"": 11, ""00101"": 38, ""00000"": 99, ""00010"": 11, ""10011"": 13, ""00011"": 43, ""10001"": 50, ""01001"": 54, ""01000"": 11, ""11101"": 5, ""10000"": 16, ""00111"": 11, ""00100"": 11, ""11001"": 9, ""01010"": 2, ""10111"": 4, ""11100"": 2, ""01011"": 2, ""01100"": 3, ""10010"": 4, ""11011"": 2, ""11000"": 6, ""10100"": 3, ""11010"": 1, ""10110"": 1, ""01111"": 1, ""00110"": 2, ""11111"": 1}","{""01001"": 30, ""00001"": 862, ""01000"": 6, ""00000"": 102}"
3552,"{""111"": 170, ""001"": 204, ""110"": 264, ""000"": 314, ""011"": 12, ""010"": 18, ""101"": 6, ""100"": 12}","{""110"": 278, ""001"": 196, ""111"": 218, ""000"": 308}"
3553,"{""01111"": 55, ""00110"": 53, ""11110"": 43, ""01110"": 63, ""10011"": 33, ""00111"": 45, ""11111"": 49, ""11010"": 48, ""01011"": 49, ""00011"": 68, ""01010"": 53, ""10100"": 21, ""10010"": 53, ""10101"": 21, ""00010"": 37, ""10000"": 26, ""11011"": 50, ""01001"": 13, ""00000"": 18, ""10001"": 19, ""10111"": 43, ""10110"": 45, ""00101"": 14, ""11101"": 10, ""11100"": 8, ""00001"": 19, ""11000"": 9, ""01101"": 5, ""01000"": 8, ""00100"": 13, ""01100"": 4, ""11001"": 5}","{""10110"": 50, ""00111"": 47, ""10000"": 37, ""01010"": 52, ""00110"": 54, ""10111"": 53, ""01011"": 58, ""10001"": 23, ""00010"": 61, ""01111"": 66, ""01110"": 67, ""11111"": 47, ""10010"": 71, ""10011"": 49, ""11110"": 62, ""00011"": 50, ""11000"": 1, ""10100"": 20, ""10101"": 23, ""11010"": 47, ""11011"": 54, ""11001"": 3, ""11101"": 3, ""11100"": 2}"
3554,"{""11"": 585, ""01"": 93, ""00"": 174, ""10"": 148}","{""11"": 632, ""00"": 166, ""01"": 88, ""10"": 114}"
3555,"{""01"": 325, ""00"": 121, ""10"": 156, ""11"": 398}","{""01"": 318, ""11"": 437, ""10"": 150, ""00"": 95}"
3556,"{""01000"": 84, ""00000"": 456, ""10000"": 65, ""11000"": 20, ""00010"": 56, ""00101"": 10, ""01101"": 13, ""00100"": 77, ""01100"": 36, ""01010"": 10, ""10100"": 18, ""00001"": 25, ""01001"": 16, ""01110"": 7, ""11110"": 4, ""00011"": 13, ""10001"": 5, ""00110"": 29, ""11010"": 7, ""10010"": 14, ""00111"": 7, ""11100"": 5, ""01011"": 3, ""10101"": 4, ""11001"": 4, ""10011"": 2, ""10110"": 4, ""10111"": 2, ""11111"": 2, ""01111"": 2}","{""00000"": 1000}"
3557,"{""11101"": 22, ""10100"": 28, ""01110"": 50, ""00111"": 6, ""11110"": 362, ""11000"": 15, ""11100"": 58, ""01100"": 86, ""10110"": 101, ""10011"": 8, ""01000"": 7, ""00100"": 34, ""00110"": 18, ""11010"": 50, ""10000"": 4, ""00010"": 7, ""01111"": 11, ""10111"": 8, ""00000"": 7, ""00011"": 6, ""11111"": 24, ""11011"": 17, ""10001"": 3, ""10101"": 6, ""10010"": 8, ""01011"": 5, ""01010"": 12, ""01101"": 15, ""11001"": 11, ""00001"": 1, ""01001"": 6, ""00101"": 4}","{""11110"": 734, ""00100"": 23, ""01100"": 121, ""10110"": 122}"
3558,"{""110"": 152, ""100"": 163, ""000"": 101, ""101"": 177, ""010"": 108, ""111"": 136, ""011"": 82, ""001"": 81}","{""000"": 93, ""001"": 75, ""100"": 188, ""011"": 61, ""110"": 135, ""010"": 112, ""111"": 152, ""101"": 184}"
3559,"{""101"": 681, ""100"": 49, ""001"": 138, ""011"": 29, ""000"": 28, ""110"": 16, ""010"": 24, ""111"": 35}","{""101"": 854, ""001"": 116, ""100"": 29, ""000"": 1}"
3560,"{""010"": 147, ""111"": 133, ""001"": 111, ""110"": 269, ""000"": 157, ""011"": 70, ""100"": 18, ""101"": 95}","{""000"": 185, ""101"": 98, ""010"": 134, ""110"": 275, ""001"": 125, ""011"": 66, ""111"": 98, ""100"": 19}"
3561,"{""00"": 252, ""01"": 241, ""10"": 382, ""11"": 125}","{""00"": 248, ""10"": 390, ""01"": 240, ""11"": 122}"
3562,"{""10000"": 35, ""11000"": 42, ""00111"": 11, ""11111"": 13, ""01000"": 39, ""10001"": 39, ""11110"": 14, ""00011"": 118, ""01011"": 108, ""00000"": 36, ""01001"": 36, ""01010"": 134, ""00010"": 132, ""01110"": 9, ""11001"": 26, ""11011"": 10, ""10011"": 17, ""00101"": 10, ""00100"": 9, ""11010"": 14, ""10010"": 29, ""00001"": 26, ""00110"": 18, ""01111"": 14, ""10101"": 7, ""11100"": 10, ""01100"": 4, ""11101"": 6, ""10110"": 10, ""10111"": 15, ""10100"": 6, ""01101"": 3}","{""11000"": 55, ""10000"": 37, ""01010"": 213, ""00011"": 202, ""00010"": 197, ""01011"": 205, ""11001"": 43, ""10001"": 48}"
3563,"{""0110"": 30, ""1111"": 93, ""0000"": 66, ""1000"": 135, ""1100"": 200, ""1101"": 23, ""0100"": 168, ""0111"": 106, ""1110"": 32, ""0011"": 33, ""1010"": 26, ""0010"": 19, ""1001"": 19, ""0001"": 9, ""1011"": 19, ""0101"": 22}","{""1011"": 3, ""1000"": 206, ""0011"": 6, ""1100"": 252, ""0100"": 176, ""0111"": 127, ""1111"": 112, ""1001"": 20, ""0000"": 44, ""0110"": 15, ""0010"": 3, ""0101"": 15, ""1110"": 10, ""0001"": 7, ""1101"": 4}"
3564,"{""01000"": 91, ""10001"": 14, ""00000"": 580, ""10111"": 2, ""10010"": 10, ""01100"": 11, ""00100"": 39, ""01011"": 16, ""00001"": 27, ""10000"": 53, ""00010"": 24, ""11000"": 14, ""01110"": 6, ""10110"": 5, ""00101"": 5, ""01001"": 16, ""00011"": 21, ""11001"": 6, ""00111"": 2, ""11100"": 6, ""11011"": 5, ""01111"": 5, ""10011"": 8, ""00110"": 6, ""10100"": 11, ""01010"": 9, ""11010"": 1, ""11101"": 1, ""11110"": 2, ""11111"": 1, ""10101"": 1, ""01101"": 2}","{""00000"": 1000}"
3565,"{""10011"": 159, ""01011"": 14, ""00010"": 23, ""11001"": 102, ""10001"": 41, ""10010"": 74, ""10100"": 35, ""10000"": 49, ""11100"": 16, ""00001"": 14, ""00000"": 17, ""11010"": 20, ""11110"": 16, ""11011"": 11, ""00110"": 10, ""01000"": 21, ""00011"": 46, ""11111"": 10, ""11101"": 25, ""11000"": 12, ""01010"": 67, ""10110"": 33, ""10101"": 67, ""10111"": 32, ""00100"": 11, ""01110"": 13, ""01111"": 6, ""01001"": 20, ""00101"": 14, ""01100"": 16, ""01101"": 6}","{""10101"": 94, ""11001"": 141, ""10011"": 184, ""00011"": 47, ""10000"": 46, ""01010"": 74, ""00101"": 8, ""10100"": 27, ""01100"": 13, ""11111"": 8, ""11010"": 19, ""10111"": 18, ""11100"": 28, ""00000"": 11, ""01000"": 17, ""11101"": 13, ""10001"": 33, ""10010"": 74, ""10110"": 27, ""00001"": 10, ""00100"": 11, ""00010"": 27, ""01001"": 8, ""00110"": 8, ""11000"": 4, ""01111"": 1, ""11110"": 22, ""01011"": 11, ""01110"": 13, ""11011"": 1, ""00111"": 2}"
3566,"{""011"": 328, ""001"": 545, ""010"": 22, ""000"": 24, ""101"": 65, ""111"": 15, ""110"": 1}","{""011"": 349, ""001"": 593, ""101"": 45, ""111"": 13}"
