circuit_index,noisy_counts,ideal_counts
58,"{""0101"": 622, ""1101"": 4, ""0100"": 351, ""0110"": 2, ""0001"": 11, ""0000"": 6, ""0111"": 3, ""1100"": 1}","{""0100"": 343, ""0101"": 657}"
59,"{""00"": 988, ""10"": 6, ""01"": 6}","{""00"": 1000}"
60,"{""000"": 766, ""101"": 198, ""111"": 1, ""001"": 18, ""100"": 9, ""010"": 6, ""011"": 2}","{""101"": 209, ""000"": 791}"
61,"{""011"": 969, ""001"": 19, ""010"": 9, ""111"": 2, ""000"": 1}","{""011"": 985, ""001"": 15}"
62,"{""001"": 185, ""000"": 788, ""011"": 4, ""100"": 11, ""101"": 7, ""010"": 5}","{""001"": 181, ""000"": 819}"
63,"{""00000"": 858, ""10100"": 8, ""00111"": 1, ""10001"": 7, ""00100"": 44, ""00010"": 16, ""10000"": 25, ""10101"": 1, ""00001"": 14, ""00011"": 7, ""10010"": 9, ""00110"": 4, ""10110"": 1, ""00101"": 2, ""01000"": 2, ""10011"": 1}","{""00000"": 1000}"
64,"{""00001"": 13, ""00000"": 885, ""10000"": 13, ""01000"": 18, ""01100"": 12, ""10010"": 12, ""00101"": 11, ""00010"": 11, ""00111"": 5, ""10111"": 1, ""00100"": 12, ""01110"": 1, ""00110"": 2, ""01001"": 1, ""01010"": 1, ""00011"": 1, ""11010"": 1}","{""00000"": 1000}"
65,"{""1000"": 18, ""0000"": 802, ""0100"": 76, ""0010"": 19, ""1001"": 8, ""0001"": 31, ""0011"": 8, ""0101"": 14, ""1010"": 5, ""0111"": 2, ""0110"": 7, ""1100"": 8, ""1011"": 2}","{""0000"": 1000}"
66,"{""011"": 467, ""111"": 503, ""010"": 10, ""101"": 10, ""001"": 7, ""110"": 3}","{""011"": 508, ""111"": 491, ""101"": 1}"
67,"{""0000"": 864, ""0100"": 79, ""1011"": 2, ""1001"": 3, ""1010"": 3, ""0001"": 17, ""0101"": 5, ""1000"": 4, ""0011"": 8, ""0110"": 2, ""0010"": 13}","{""0000"": 979, ""0100"": 21}"
68,"{""10"": 495, ""11"": 479, ""01"": 13, ""00"": 13}","{""11"": 500, ""10"": 500}"
69,"{""010"": 320, ""000"": 667, ""100"": 4, ""011"": 3, ""110"": 3, ""001"": 3}","{""000"": 668, ""010"": 332}"
70,"{""00"": 979, ""01"": 10, ""10"": 11}","{""00"": 1000}"
71,"{""1001"": 6, ""0001"": 282, ""1000"": 6, ""0000"": 660, ""0100"": 25, ""0101"": 9, ""0011"": 2, ""0010"": 10}","{""0000"": 724, ""0001"": 276}"
72,"{""10000"": 270, ""10010"": 190, ""00010"": 190, ""00000"": 279, ""01010"": 5, ""11000"": 7, ""00111"": 4, ""10101"": 4, ""10100"": 8, ""00110"": 2, ""01000"": 6, ""00101"": 4, ""11001"": 1, ""11010"": 2, ""00100"": 8, ""10011"": 5, ""00001"": 3, ""10110"": 3, ""10001"": 5, ""00011"": 3, ""10111"": 1}","{""00000"": 327, ""10000"": 324, ""00010"": 180, ""10010"": 169}"
73,"{""0001"": 668, ""1001"": 236, ""0000"": 52, ""1110"": 1, ""1000"": 11, ""1101"": 7, ""0110"": 1, ""1011"": 5, ""1111"": 2, ""0100"": 3, ""1100"": 1, ""0010"": 3, ""0101"": 3, ""1010"": 3, ""0011"": 2, ""0111"": 2}","{""1001"": 230, ""0001"": 735, ""1000"": 5, ""0000"": 30}"
74,"{""01"": 682, ""10"": 24, ""11"": 124, ""00"": 170}","{""01"": 687, ""00"": 172, ""10"": 29, ""11"": 112}"
75,"{""011"": 479, ""010"": 508, ""000"": 10, ""001"": 3}","{""011"": 495, ""010"": 505}"
76,"{""0000"": 226, ""1000"": 342, ""0101"": 312, ""1101"": 68, ""1100"": 8, ""0100"": 13, ""0010"": 5, ""0111"": 7, ""0001"": 9, ""1001"": 6, ""1010"": 4}","{""1101"": 79, ""0000"": 270, ""1000"": 361, ""0101"": 277, ""1010"": 7, ""1111"": 1, ""0111"": 4, ""0010"": 1}"
77,"{""000"": 619, ""010"": 340, ""110"": 7, ""101"": 2, ""100"": 15, ""011"": 5, ""001"": 12}","{""000"": 656, ""010"": 344}"
78,"{""01000"": 11, ""00000"": 673, ""01011"": 6, ""00010"": 26, ""00100"": 228, ""00001"": 17, ""10100"": 2, ""00101"": 4, ""00011"": 8, ""10000"": 5, ""00110"": 6, ""01100"": 4, ""01001"": 6, ""01111"": 2, ""10110"": 1, ""01101"": 1}","{""00000"": 710, ""00100"": 290}"
79,"{""00101"": 15, ""10100"": 440, ""10101"": 16, ""00100"": 478, ""00110"": 8, ""10110"": 8, ""10000"": 18, ""00000"": 13, ""11100"": 1, ""00111"": 1, ""01100"": 2}","{""10100"": 499, ""00100"": 501}"
80,"{""01010"": 6, ""10000"": 2, ""00001"": 209, ""00011"": 208, ""10001"": 1, ""01000"": 2, ""00000"": 307, ""00010"": 247, ""01011"": 2, ""00100"": 5, ""01001"": 5, ""00101"": 2, ""00110"": 2, ""00111"": 1, ""10010"": 1}","{""00010"": 319, ""10001"": 1, ""00000"": 285, ""00001"": 212, ""00011"": 183}"
81,"{""010"": 919, ""110"": 11, ""000"": 48, ""111"": 8, ""100"": 4, ""001"": 2, ""011"": 7, ""101"": 1}","{""010"": 1000}"
82,"{""0000"": 433, ""1000"": 432, ""1011"": 4, ""0010"": 42, ""1010"": 36, ""1101"": 5, ""0100"": 6, ""1100"": 9, ""0110"": 2, ""1001"": 16, ""0111"": 2, ""0001"": 7, ""0011"": 1, ""1111"": 1, ""0101"": 3, ""1110"": 1}","{""0000"": 439, ""1000"": 496, ""1010"": 36, ""0010"": 29}"
83,"{""010"": 947, ""011"": 19, ""110"": 7, ""000"": 20, ""101"": 1, ""111"": 6}","{""010"": 1000}"
84,"{""000"": 812, ""010"": 7, ""100"": 137, ""001"": 33, ""101"": 7, ""011"": 2, ""110"": 2}","{""000"": 863, ""100"": 137}"
85,"{""1000"": 6, ""0000"": 932, ""0010"": 16, ""0001"": 23, ""0101"": 7, ""0100"": 15, ""0110"": 1}","{""0000"": 1000}"
86,"{""10011"": 3, ""00010"": 409, ""01011"": 9, ""01000"": 11, ""00000"": 450, ""11000"": 6, ""10000"": 32, ""10010"": 21, ""01001"": 9, ""00011"": 10, ""00110"": 6, ""00001"": 11, ""00100"": 2, ""01010"": 9, ""10100"": 2, ""00101"": 3, ""10101"": 1, ""10001"": 2, ""11010"": 1, ""01101"": 1, ""10110"": 1, ""11001"": 1}","{""00000"": 511, ""00010"": 489}"
87,"{""00001"": 12, ""01001"": 728, ""01000"": 7, ""11001"": 8, ""00000"": 159, ""00010"": 10, ""01011"": 57, ""01101"": 7, ""11011"": 3, ""01010"": 3, ""11000"": 1, ""00110"": 1, ""00100"": 1, ""01111"": 1, ""10000"": 1, ""00011"": 1}","{""01001"": 821, ""00000"": 179}"
88,"{""1000"": 25, ""0000"": 839, ""0010"": 59, ""0100"": 20, ""1010"": 12, ""0001"": 25, ""0101"": 4, ""0011"": 7, ""0110"": 3, ""1001"": 3, ""1011"": 2, ""1100"": 1}","{""0000"": 1000}"
89,"{""100"": 460, ""000"": 478, ""001"": 27, ""101"": 25, ""010"": 2, ""110"": 4, ""111"": 4}","{""100"": 478, ""000"": 522}"
90,"{""001"": 18, ""000"": 958, ""010"": 4, ""101"": 12, ""100"": 7, ""110"": 1}","{""000"": 1000}"
91,"{""01010"": 15, ""01001"": 76, ""00001"": 86, ""00010"": 30, ""01011"": 371, ""00011"": 383, ""00101"": 4, ""01111"": 7, ""01000"": 9, ""01101"": 1, ""11010"": 1, ""10011"": 5, ""00111"": 7, ""01110"": 2, ""00110"": 1, ""00000"": 2}","{""01011"": 434, ""00011"": 438, ""00001"": 64, ""01001"": 64}"
92,"{""00"": 985, ""10"": 4, ""11"": 8, ""01"": 3}","{""00"": 1000}"
93,"{""01"": 218, ""11"": 417, ""00"": 108, ""10"": 257}","{""10"": 212, ""11"": 445, ""00"": 104, ""01"": 239}"
94,"{""00"": 487, ""01"": 495, ""11"": 12, ""10"": 6}","{""00"": 499, ""01"": 501}"
95,"{""000"": 931, ""100"": 32, ""010"": 17, ""101"": 3, ""001"": 10, ""011"": 2, ""110"": 1, ""111"": 4}","{""100"": 21, ""000"": 979}"
96,"{""000"": 816, ""100"": 144, ""110"": 8, ""101"": 2, ""010"": 20, ""001"": 8, ""011"": 2}","{""000"": 829, ""100"": 171}"
97,"{""00000"": 770, ""00100"": 33, ""10000"": 17, ""00001"": 35, ""00011"": 5, ""00110"": 8, ""00010"": 52, ""00101"": 7, ""00111"": 1, ""10010"": 8, ""10001"": 8, ""01000"": 32, ""10011"": 4, ""10100"": 6, ""01010"": 5, ""11100"": 1, ""10110"": 1, ""11000"": 2, ""01100"": 3, ""11010"": 1, ""10111"": 1}","{""00000"": 1000}"
98,"{""11"": 725, ""00"": 245, ""01"": 18, ""10"": 12}","{""11"": 766, ""00"": 234}"
99,"{""00010"": 736, ""00000"": 164, ""10010"": 25, ""01010"": 28, ""00110"": 3, ""10000"": 31, ""10011"": 1, ""01000"": 3, ""11010"": 1, ""11000"": 3, ""00011"": 3, ""01011"": 1, ""00100"": 1}","{""00010"": 886, ""00000"": 114}"
100,"{""01011"": 13, ""00010"": 18, ""10011"": 257, ""11011"": 11, ""00011"": 614, ""00001"": 31, ""00111"": 12, ""10001"": 7, ""00100"": 1, ""11010"": 3, ""01010"": 4, ""00000"": 9, ""01111"": 2, ""00110"": 4, ""10000"": 5, ""10111"": 2, ""10010"": 4, ""10110"": 1, ""11111"": 1, ""11110"": 1}","{""00011"": 723, ""10011"": 265, ""10000"": 2, ""00000"": 10}"
101,"{""01000"": 48, ""00000"": 823, ""00001"": 11, ""00010"": 36, ""01010"": 12, ""10000"": 13, ""11000"": 3, ""10110"": 1, ""11011"": 3, ""11101"": 1, ""10001"": 4, ""01001"": 7, ""00100"": 25, ""11110"": 1, ""01110"": 1, ""00110"": 2, ""11010"": 2, ""11001"": 2, ""10010"": 1, ""10011"": 1, ""00101"": 1, ""10100"": 2}","{""00000"": 1000}"
102,"{""0000"": 470, ""1000"": 315, ""1110"": 51, ""0110"": 75, ""0100"": 16, ""0010"": 22, ""0111"": 3, ""0001"": 13, ""1100"": 10, ""1001"": 8, ""1010"": 12, ""1111"": 1, ""0101"": 1, ""0011"": 1, ""1011"": 2}","{""0000"": 507, ""1000"": 332, ""1110"": 58, ""0110"": 103}"
103,"{""11"": 500, ""10"": 494, ""01"": 3, ""00"": 3}","{""10"": 501, ""11"": 499}"
104,"{""00"": 968, ""10"": 12, ""01"": 16, ""11"": 4}","{""00"": 1000}"
105,"{""0001"": 443, ""1000"": 8, ""0000"": 482, ""0010"": 17, ""0111"": 12, ""0100"": 16, ""0011"": 6, ""0101"": 6, ""1011"": 1, ""0110"": 4, ""1101"": 1, ""1001"": 4}","{""0001"": 470, ""0000"": 530}"
106,"{""1000"": 431, ""0000"": 499, ""1100"": 5, ""0100"": 9, ""1010"": 6, ""1001"": 18, ""0001"": 20, ""0010"": 7, ""0011"": 3, ""1011"": 2}","{""0000"": 488, ""1000"": 512}"
107,"{""00"": 985, ""01"": 8, ""10"": 7}","{""00"": 1000}"
108,"{""1001"": 9, ""0001"": 927, ""0011"": 17, ""1000"": 28, ""0000"": 9, ""0101"": 10}","{""0001"": 965, ""1000"": 35}"
109,"{""00010"": 417, ""11010"": 7, ""00000"": 425, ""00110"": 14, ""00001"": 13, ""10010"": 24, ""10100"": 1, ""00100"": 17, ""10000"": 22, ""11000"": 8, ""11011"": 1, ""01000"": 10, ""11110"": 1, ""01110"": 4, ""01010"": 8, ""00011"": 9, ""01100"": 3, ""00111"": 4, ""01001"": 1, ""10001"": 1, ""11100"": 1, ""01011"": 1, ""00101"": 1, ""01111"": 2, ""10110"": 2, ""11101"": 1, ""11001"": 1, ""10111"": 1}","{""00010"": 475, ""00000"": 525}"
110,"{""000"": 938, ""010"": 30, ""001"": 7, ""101"": 6, ""100"": 11, ""011"": 5, ""110"": 2, ""111"": 1}","{""000"": 1000}"
111,"{""10001"": 3, ""01000"": 24, ""00000"": 811, ""00001"": 23, ""10000"": 29, ""00110"": 5, ""00011"": 6, ""01100"": 7, ""00010"": 22, ""11000"": 4, ""01010"": 5, ""10100"": 2, ""00100"": 29, ""01001"": 10, ""00101"": 12, ""01101"": 3, ""01011"": 1, ""11010"": 1, ""00111"": 1, ""10101"": 1, ""01110"": 1}","{""00000"": 1000}"
112,"{""00"": 985, ""11"": 3, ""10"": 4, ""01"": 8}","{""00"": 1000}"
113,"{""1001"": 5, ""0001"": 935, ""0101"": 19, ""0011"": 35, ""0000"": 3, ""1011"": 3}","{""0001"": 1000}"
114,"{""010"": 732, ""000"": 258, ""001"": 1, ""011"": 2, ""110"": 3, ""100"": 1, ""111"": 3}","{""010"": 774, ""000"": 226}"
115,"{""11"": 478, ""10"": 517, ""01"": 2, ""00"": 3}","{""10"": 490, ""11"": 510}"
116,"{""1000"": 294, ""0000"": 279, ""1100"": 101, ""1010"": 73, ""1110"": 34, ""0010"": 81, ""0100"": 99, ""0110"": 29, ""0011"": 2, ""0001"": 3, ""1001"": 4, ""1101"": 1}","{""1000"": 305, ""0000"": 310, ""1010"": 71, ""1100"": 103, ""0010"": 68, ""0100"": 89, ""1110"": 26, ""0110"": 28}"
117,"{""001"": 253, ""011"": 365, ""010"": 240, ""000"": 139, ""110"": 1, ""111"": 1, ""101"": 1}","{""001"": 249, ""010"": 255, ""011"": 356, ""000"": 140}"
118,"{""000"": 926, ""100"": 12, ""110"": 3, ""010"": 37, ""001"": 11, ""101"": 8, ""111"": 2, ""011"": 1}","{""000"": 1000}"
119,"{""1000"": 37, ""0000"": 927, ""0010"": 10, ""1010"": 1, ""0001"": 8, ""0100"": 6, ""1100"": 10, ""0110"": 1}","{""0000"": 1000}"
120,"{""110"": 801, ""111"": 87, ""000"": 6, ""010"": 38, ""101"": 13, ""001"": 34, ""100"": 14, ""011"": 7}","{""110"": 888, ""111"": 77, ""001"": 31, ""011"": 4}"
121,"{""00"": 498, ""01"": 491, ""11"": 3, ""10"": 8}","{""01"": 521, ""00"": 479}"
122,"{""1000"": 44, ""0000"": 821, ""1011"": 2, ""0010"": 39, ""1110"": 3, ""0101"": 8, ""0110"": 9, ""0001"": 18, ""0100"": 24, ""1001"": 3, ""0011"": 14, ""1010"": 9, ""1100"": 6}","{""0000"": 1000}"
123,"{""00000"": 424, ""01000"": 423, ""00100"": 3, ""01010"": 17, ""01001"": 28, ""00001"": 23, ""11000"": 19, ""00010"": 19, ""11001"": 4, ""10000"": 18, ""11010"": 2, ""01100"": 5, ""00011"": 1, ""01011"": 1, ""00101"": 2, ""11100"": 7, ""01110"": 1, ""10010"": 2, ""10100"": 1}","{""01000"": 489, ""00000"": 511}"
124,"{""11"": 435, ""00"": 548, ""01"": 8, ""10"": 9}","{""00"": 543, ""11"": 457}"
125,"{""01"": 984, ""11"": 10, ""00"": 6}","{""01"": 1000}"
126,"{""0000"": 840, ""0001"": 42, ""0100"": 58, ""1000"": 31, ""0011"": 1, ""0010"": 7, ""1101"": 2, ""0101"": 7, ""1001"": 6, ""1100"": 4, ""1011"": 1, ""0110"": 1}","{""0000"": 1000}"
127,"{""1000"": 11, ""0000"": 832, ""0100"": 22, ""0101"": 22, ""0001"": 71, ""1100"": 2, ""0111"": 9, ""0010"": 21, ""1001"": 3, ""0110"": 3, ""1010"": 3, ""1110"": 1}","{""0000"": 1000}"
128,"{""010"": 591, ""011"": 398, ""001"": 5, ""000"": 6}","{""010"": 613, ""011"": 387}"
129,"{""00"": 493, ""01"": 505, ""11"": 1, ""10"": 1}","{""01"": 507, ""00"": 493}"
130,"{""100"": 529, ""110"": 443, ""111"": 4, ""101"": 6, ""010"": 7, ""000"": 11}","{""100"": 524, ""110"": 476}"
131,"{""00"": 992, ""01"": 2, ""10"": 6}","{""00"": 1000}"
132,"{""00"": 971, ""10"": 7, ""01"": 18, ""11"": 4}","{""00"": 1000}"
