circuit_index,noisy_counts,ideal_counts
2075,"{""00100"": 199, ""10010"": 181, ""11010"": 4, ""10001"": 190, ""00111"": 171, ""10011"": 16, ""00010"": 21, ""10000"": 22, ""10101"": 21, ""10110"": 5, ""00110"": 9, ""00011"": 20, ""11000"": 7, ""00101"": 18, ""00001"": 18, ""01000"": 3, ""01111"": 11, ""11101"": 8, ""10100"": 13, ""11111"": 5, ""00000"": 13, ""01001"": 3, ""10111"": 11, ""01100"": 6, ""11110"": 2, ""11100"": 7, ""01010"": 5, ""11011"": 2, ""01101"": 1, ""11001"": 6, ""01011"": 1, ""01110"": 1}","{""00011"": 2, ""10010"": 267, ""10001"": 238, ""10101"": 8, ""00100"": 246, ""00111"": 239}"
2076,"{""00000"": 546, ""00110"": 5, ""00100"": 48, ""11000"": 31, ""00001"": 70, ""10000"": 81, ""01010"": 19, ""00011"": 9, ""01000"": 53, ""01100"": 13, ""11001"": 6, ""10011"": 4, ""10001"": 11, ""11100"": 3, ""00010"": 34, ""10100"": 16, ""01001"": 9, ""01110"": 5, ""11010"": 7, ""10010"": 12, ""00101"": 3, ""11111"": 2, ""01111"": 3, ""01011"": 4, ""11011"": 3, ""10101"": 1, ""10110"": 1, ""00111"": 1}","{""00000"": 906, ""00001"": 94}"
2079,"{""000"": 366, ""101"": 102, ""110"": 43, ""010"": 73, ""011"": 40, ""001"": 199, ""100"": 158, ""111"": 19}","{""000"": 417, ""101"": 86, ""100"": 152, ""001"": 206, ""011"": 38, ""110"": 32, ""010"": 55, ""111"": 14}"
2082,"{""000"": 818, ""100"": 43, ""010"": 19, ""001"": 56, ""111"": 26, ""011"": 11, ""110"": 15, ""101"": 12}","{""000"": 1000}"
2083,"{""00"": 286, ""01"": 286, ""10"": 217, ""11"": 211}","{""01"": 283, ""11"": 236, ""00"": 280, ""10"": 201}"
2084,"{""00"": 348, ""01"": 266, ""10"": 222, ""11"": 164}","{""00"": 342, ""11"": 171, ""10"": 237, ""01"": 250}"
2085,"{""01"": 875, ""00"": 13, ""11"": 108, ""10"": 4}","{""01"": 885, ""11"": 115}"
2086,"{""01"": 943, ""00"": 38, ""11"": 17, ""10"": 2}","{""01"": 980, ""00"": 20}"
2090,"{""110"": 805, ""111"": 165, ""100"": 11, ""101"": 7, ""000"": 2, ""010"": 6, ""001"": 2, ""011"": 2}","{""110"": 822, ""111"": 178}"
2091,"{""01"": 496, ""00"": 495, ""10"": 6, ""11"": 3}","{""01"": 509, ""00"": 491}"
2092,"{""101"": 71, ""000"": 15, ""111"": 142, ""110"": 203, ""001"": 84, ""010"": 239, ""011"": 239, ""100"": 7}","{""010"": 236, ""110"": 180, ""011"": 252, ""000"": 12, ""001"": 94, ""111"": 150, ""101"": 76}"
2094,"{""000"": 836, ""010"": 26, ""001"": 61, ""100"": 41, ""101"": 9, ""011"": 9, ""110"": 14, ""111"": 4}","{""000"": 964, ""001"": 36}"
2096,"{""0000"": 648, ""1011"": 16, ""0100"": 95, ""0111"": 10, ""1010"": 43, ""0001"": 39, ""0110"": 18, ""1100"": 8, ""0010"": 53, ""0101"": 9, ""1000"": 21, ""1001"": 15, ""0011"": 11, ""1101"": 3, ""1111"": 7, ""1110"": 4}","{""0000"": 861, ""0100"": 85, ""1111"": 8, ""1010"": 46}"
2099,"{""01110"": 17, ""00000"": 353, ""00100"": 197, ""00110"": 183, ""00010"": 29, ""00001"": 20, ""01001"": 6, ""00111"": 11, ""10110"": 14, ""10000"": 24, ""11110"": 6, ""10100"": 26, ""01000"": 29, ""10111"": 2, ""01010"": 12, ""11111"": 3, ""01100"": 17, ""10011"": 1, ""00101"": 21, ""11010"": 5, ""10010"": 4, ""01111"": 3, ""00011"": 5, ""11000"": 4, ""11100"": 2, ""11101"": 1, ""10001"": 2, ""11001"": 1, ""11011"": 2}","{""00110"": 222, ""00000"": 520, ""00100"": 258}"
2114,"{""100"": 30, ""000"": 781, ""001"": 129, ""111"": 5, ""110"": 12, ""011"": 13, ""010"": 13, ""101"": 17}","{""000"": 933, ""001"": 67}"
2117,"{""0011"": 243, ""0101"": 63, ""0111"": 140, ""0001"": 135, ""1001"": 158, ""1011"": 10, ""0010"": 88, ""0000"": 48, ""1100"": 19, ""0100"": 17, ""1000"": 46, ""1111"": 3, ""0110"": 19, ""1010"": 4, ""1101"": 7}","{""0100"": 15, ""0001"": 137, ""1001"": 186, ""0010"": 97, ""0011"": 237, ""0101"": 63, ""0111"": 122, ""0000"": 52, ""1100"": 30, ""0110"": 20, ""1000"": 34, ""1101"": 7}"
2119,"{""00"": 947, ""10"": 43, ""01"": 10}","{""00"": 1000}"
2125,"{""1000"": 20, ""0000"": 411, ""1100"": 421, ""0001"": 17, ""0101"": 3, ""0110"": 3, ""0010"": 19, ""1101"": 24, ""0011"": 19, ""0100"": 31, ""1011"": 8, ""1110"": 15, ""1111"": 4, ""1001"": 2, ""0111"": 3}","{""0011"": 2, ""1100"": 486, ""0000"": 494, ""0001"": 6, ""1011"": 7, ""1101"": 5}"
2127,"{""10"": 310, ""00"": 313, ""01"": 189, ""11"": 188}","{""00"": 323, ""10"": 304, ""01"": 169, ""11"": 204}"
2128,"{""00"": 32, ""01"": 920, ""11"": 15, ""10"": 33}","{""01"": 961, ""00"": 22, ""10"": 17}"
2131,"{""01101"": 61, ""10101"": 62, ""00100"": 64, ""11100"": 58, ""11000"": 55, ""10000"": 59, ""10100"": 66, ""10110"": 12, ""11101"": 43, ""00000"": 59, ""10001"": 62, ""01010"": 9, ""01011"": 9, ""01000"": 44, ""11001"": 48, ""01100"": 38, ""01110"": 9, ""00101"": 53, ""00001"": 61, ""00110"": 8, ""01001"": 46, ""01111"": 5, ""11011"": 10, ""00010"": 10, ""00111"": 8, ""11010"": 3, ""11111"": 6, ""11110"": 5, ""00011"": 11, ""10010"": 5, ""10111"": 7, ""10011"": 4}","{""10101"": 70, ""01101"": 56, ""10100"": 54, ""00101"": 73, ""01100"": 50, ""01000"": 54, ""10000"": 67, ""11000"": 54, ""10001"": 68, ""01001"": 63, ""11001"": 62, ""11101"": 55, ""00100"": 72, ""00000"": 67, ""11100"": 63, ""00001"": 72}"
2134,"{""11"": 461, ""01"": 486, ""10"": 46, ""00"": 7}","{""01"": 524, ""11"": 439, ""10"": 37}"
2136,"{""10"": 482, ""01"": 499, ""00"": 9, ""11"": 10}","{""01"": 483, ""10"": 517}"
2144,"{""10010"": 238, ""10011"": 159, ""00110"": 32, ""10111"": 67, ""00111"": 17, ""11111"": 5, ""10100"": 5, ""00100"": 29, ""00101"": 20, ""00000"": 75, ""01010"": 5, ""11001"": 2, ""00001"": 52, ""00010"": 50, ""10110"": 98, ""01001"": 8, ""00011"": 42, ""01000"": 17, ""11010"": 23, ""11110"": 8, ""01100"": 3, ""10001"": 12, ""10000"": 13, ""11011"": 10, ""01110"": 3, ""01111"": 1, ""01011"": 3, ""10101"": 2, ""11100"": 1}","{""00010"": 59, ""10011"": 209, ""10110"": 78, ""00111"": 22, ""00011"": 43, ""10010"": 274, ""10111"": 77, ""00001"": 66, ""00000"": 77, ""00101"": 27, ""01010"": 5, ""00100"": 19, ""00110"": 19, ""01000"": 3, ""11010"": 15, ""01110"": 1, ""11110"": 6}"
2150,"{""110"": 717, ""100"": 57, ""111"": 138, ""001"": 9, ""101"": 18, ""010"": 33, ""000"": 14, ""011"": 14}","{""110"": 847, ""111"": 152, ""000"": 1}"
2153,"{""010"": 370, ""111"": 382, ""110"": 104, ""011"": 85, ""100"": 24, ""000"": 22, ""101"": 7, ""001"": 6}","{""010"": 416, ""111"": 417, ""110"": 70, ""100"": 18, ""011"": 67, ""000"": 11, ""001"": 1}"
2155,"{""10001"": 7, ""00000"": 593, ""00001"": 20, ""11000"": 20, ""10000"": 240, ""00011"": 4, ""10010"": 12, ""00100"": 26, ""10100"": 16, ""01000"": 19, ""00010"": 17, ""00110"": 5, ""01100"": 3, ""00111"": 6, ""00101"": 4, ""10111"": 1, ""11100"": 2, ""01001"": 2, ""01101"": 1, ""01010"": 1, ""10101"": 1}","{""00000"": 702, ""10000"": 298}"
2161,"{""0100"": 115, ""1011"": 7, ""0001"": 268, ""1001"": 55, ""1000"": 67, ""0000"": 243, ""0101"": 129, ""1100"": 33, ""1101"": 31, ""1010"": 8, ""0011"": 10, ""0110"": 7, ""0111"": 9, ""0010"": 13, ""1111"": 1, ""1110"": 4}","{""1001"": 50, ""0001"": 291, ""0101"": 110, ""0000"": 317, ""1000"": 58, ""1101"": 30, ""0100"": 126, ""1100"": 18}"
2164,"{""11"": 163, ""01"": 794, ""00"": 36, ""10"": 7}","{""01"": 825, ""11"": 162, ""00"": 13}"
2167,"{""00"": 922, ""01"": 60, ""11"": 3, ""10"": 15}","{""00"": 991, ""10"": 8, ""01"": 1}"
2169,"{""001"": 841, ""000"": 54, ""110"": 21, ""111"": 11, ""010"": 8, ""011"": 17, ""101"": 23, ""100"": 25}","{""001"": 1000}"
2170,"{""01"": 126, ""10"": 333, ""00"": 406, ""11"": 135}","{""00"": 368, ""11"": 115, ""10"": 396, ""01"": 121}"
2177,"{""00100"": 24, ""10101"": 4, ""01001"": 17, ""11000"": 68, ""01000"": 39, ""00000"": 473, ""11011"": 17, ""00011"": 12, ""01110"": 6, ""00001"": 24, ""10000"": 28, ""01010"": 126, ""00111"": 2, ""10001"": 16, ""11010"": 19, ""10010"": 24, ""01011"": 10, ""01101"": 2, ""00010"": 37, ""00101"": 8, ""11110"": 3, ""11001"": 10, ""11111"": 6, ""10110"": 2, ""11100"": 2, ""01111"": 2, ""10011"": 6, ""11101"": 3, ""10100"": 6, ""10111"": 2, ""00110"": 1, ""01100"": 1}","{""00000"": 655, ""01010"": 184, ""11000"": 134, ""10010"": 27}"
2187,"{""11"": 321, ""01"": 327, ""10"": 182, ""00"": 170}","{""01"": 337, ""11"": 324, ""10"": 169, ""00"": 170}"
2188,"{""10"": 420, ""11"": 403, ""00"": 161, ""01"": 16}","{""10"": 394, ""00"": 163, ""11"": 443}"
2189,"{""0001"": 27, ""1001"": 72, ""1010"": 363, ""1100"": 20, ""1011"": 340, ""0000"": 19, ""1000"": 57, ""0101"": 6, ""1101"": 12, ""1110"": 22, ""0110"": 7, ""0011"": 17, ""0010"": 6, ""1111"": 22, ""0100"": 7, ""0111"": 3}","{""1001"": 38, ""1010"": 440, ""1000"": 52, ""1011"": 470}"
2193,"{""01100"": 210, ""00000"": 153, ""01000"": 76, ""00110"": 29, ""10000"": 28, ""00101"": 8, ""00100"": 361, ""00111"": 4, ""10110"": 9, ""00010"": 11, ""11000"": 19, ""01010"": 9, ""01101"": 16, ""00001"": 3, ""11010"": 6, ""11110"": 9, ""11100"": 3, ""10111"": 3, ""10010"": 6, ""01110"": 15, ""11011"": 2, ""11101"": 2, ""10011"": 3, ""10100"": 6, ""11111"": 2, ""10001"": 1, ""01111"": 2, ""01001"": 1, ""00011"": 1, ""10101"": 1, ""11001"": 1}","{""10010"": 1, ""01100"": 264, ""00110"": 21, ""00100"": 429, ""01000"": 66, ""11010"": 1, ""00000"": 149, ""10000"": 33, ""01010"": 8, ""01110"": 14, ""11000"": 8, ""00010"": 6}"
2194,"{""1000"": 100, ""0001"": 85, ""1010"": 238, ""0110"": 16, ""1011"": 34, ""0010"": 143, ""0011"": 219, ""0101"": 11, ""0100"": 7, ""1001"": 23, ""0000"": 61, ""1110"": 24, ""1111"": 8, ""0111"": 16, ""1100"": 11, ""1101"": 4}","{""1011"": 21, ""0010"": 134, ""0000"": 57, ""1000"": 108, ""1001"": 7, ""1010"": 304, ""0001"": 107, ""0011"": 262}"
2203,"{""00"": 521, ""10"": 194, ""11"": 189, ""01"": 96}","{""10"": 203, ""01"": 88, ""00"": 522, ""11"": 187}"
2204,"{""101"": 216, ""100"": 240, ""111"": 207, ""110"": 210, ""011"": 31, ""001"": 30, ""000"": 38, ""010"": 28}","{""100"": 217, ""110"": 202, ""101"": 238, ""000"": 23, ""111"": 233, ""010"": 38, ""011"": 32, ""001"": 17}"
2207,"{""00000"": 5, ""10001"": 404, ""01001"": 20, ""00001"": 424, ""01011"": 4, ""10011"": 35, ""10101"": 18, ""00011"": 35, ""11001"": 14, ""00101"": 18, ""11101"": 5, ""11011"": 2, ""01101"": 3, ""00111"": 5, ""10111"": 2, ""01111"": 2, ""00010"": 1, ""10000"": 2, ""11111"": 1}","{""11001"": 11, ""10001"": 466, ""01001"": 18, ""00001"": 445, ""11011"": 1, ""00011"": 30, ""10011"": 29}"
2209,"{""01001"": 32, ""00001"": 481, ""00000"": 208, ""10001"": 24, ""00100"": 29, ""00101"": 45, ""00011"": 34, ""00111"": 10, ""01011"": 14, ""10011"": 15, ""00010"": 13, ""01111"": 11, ""00110"": 5, ""01010"": 3, ""10000"": 16, ""01100"": 2, ""01000"": 12, ""11001"": 5, ""10010"": 7, ""11110"": 2, ""10110"": 1, ""11100"": 1, ""11011"": 3, ""10101"": 8, ""11111"": 2, ""11101"": 4, ""01101"": 3, ""01110"": 3, ""10100"": 4, ""11010"": 1, ""10111"": 2}","{""00001"": 755, ""00000"": 245}"
2214,"{""01"": 260, ""11"": 226, ""00"": 262, ""10"": 252}","{""11"": 240, ""10"": 244, ""00"": 260, ""01"": 256}"
2216,"{""10001"": 15, ""01000"": 23, ""00000"": 723, ""00001"": 29, ""10000"": 11, ""10011"": 38, ""00010"": 34, ""00100"": 54, ""11111"": 1, ""00011"": 7, ""01111"": 11, ""00110"": 10, ""01001"": 7, ""01011"": 2, ""00111"": 7, ""01100"": 5, ""10100"": 1, ""11001"": 1, ""10111"": 6, ""00101"": 2, ""11011"": 1, ""01110"": 3, ""10101"": 2, ""10010"": 1, ""11110"": 3, ""11000"": 1, ""01010"": 2}","{""00000"": 950, ""10011"": 49, ""01110"": 1}"
2220,"{""10000"": 99, ""00001"": 329, ""01000"": 12, ""00000"": 332, ""10100"": 100, ""00010"": 19, ""00011"": 6, ""00100"": 24, ""10001"": 14, ""10110"": 7, ""10010"": 14, ""10101"": 7, ""00101"": 19, ""10111"": 3, ""10011"": 3, ""00111"": 1, ""00110"": 2, ""01001"": 5, ""11100"": 2, ""11000"": 1, ""11001"": 1}","{""00000"": 374, ""10000"": 101, ""00001"": 434, ""10100"": 91}"
2222,"{""000"": 877, ""001"": 22, ""110"": 18, ""100"": 20, ""010"": 36, ""111"": 3, ""011"": 18, ""101"": 6}","{""000"": 1000}"
2224,"{""10001"": 130, ""00000"": 15, ""01011"": 37, ""10011"": 192, ""11000"": 26, ""00001"": 96, ""10000"": 47, ""01001"": 62, ""11011"": 96, ""11001"": 68, ""00010"": 14, ""00011"": 82, ""01110"": 3, ""10100"": 3, ""01010"": 5, ""01000"": 11, ""11101"": 9, ""10111"": 12, ""10010"": 25, ""11010"": 19, ""10110"": 4, ""10101"": 12, ""11100"": 1, ""01101"": 5, ""00100"": 2, ""00110"": 1, ""00111"": 6, ""11111"": 4, ""01111"": 4, ""00101"": 6, ""01100"": 2, ""11110"": 1}","{""11010"": 12, ""10001"": 138, ""10011"": 198, ""01011"": 48, ""10000"": 40, ""00001"": 129, ""01001"": 64, ""00011"": 89, ""11011"": 108, ""11001"": 81, ""00101"": 7, ""10101"": 3, ""11000"": 20, ""00111"": 4, ""01111"": 2, ""00000"": 12, ""01000"": 4, ""01101"": 3, ""00010"": 8, ""01010"": 2, ""10010"": 9, ""11111"": 4, ""11101"": 2, ""10111"": 11, ""11110"": 1, ""10100"": 1}"
2230,"{""00111"": 16, ""11111"": 320, ""01110"": 40, ""00101"": 353, ""11110"": 13, ""10101"": 43, ""01111"": 29, ""01001"": 4, ""00100"": 52, ""11101"": 14, ""00000"": 1, ""10111"": 28, ""10011"": 5, ""01101"": 13, ""10110"": 3, ""00001"": 19, ""10100"": 5, ""00110"": 9, ""11011"": 15, ""01010"": 4, ""01100"": 3, ""11100"": 1, ""10001"": 3, ""11001"": 3, ""00011"": 3, ""01011"": 1}","{""11111"": 429, ""01110"": 49, ""00101"": 475, ""00100"": 47}"
2237,"{""0000"": 209, ""1000"": 261, ""1111"": 100, ""1101"": 99, ""1001"": 65, ""1010"": 26, ""1011"": 11, ""1110"": 9, ""0010"": 14, ""0111"": 9, ""1100"": 33, ""0101"": 94, ""0001"": 41, ""0011"": 4, ""0100"": 21, ""0110"": 4}","{""1111"": 124, ""1000"": 379, ""0000"": 222, ""1101"": 144, ""0101"": 131}"
2245,"{""01111"": 9, ""10111"": 173, ""00011"": 159, ""00001"": 184, ""10101"": 184, ""10011"": 10, ""00010"": 20, ""11001"": 4, ""00101"": 60, ""10000"": 6, ""10100"": 12, ""11111"": 16, ""10001"": 26, ""00111"": 46, ""10110"": 15, ""11101"": 11, ""11110"": 1, ""10010"": 8, ""00110"": 4, ""00000"": 11, ""01101"": 4, ""01000"": 4, ""01010"": 2, ""01011"": 8, ""00100"": 5, ""01001"": 11, ""11000"": 1, ""11100"": 1, ""11011"": 2, ""11010"": 3}","{""10111"": 211, ""10101"": 238, ""00011"": 226, ""00001"": 230, ""00111"": 43, ""00101"": 52}"
2250,"{""10111"": 154, ""11110"": 171, ""11111"": 185, ""10110"": 184, ""01011"": 48, ""11010"": 19, ""10010"": 13, ""00011"": 36, ""11011"": 12, ""00010"": 45, ""11101"": 17, ""10100"": 9, ""00111"": 8, ""10011"": 7, ""01111"": 5, ""00000"": 5, ""10000"": 5, ""11001"": 2, ""01110"": 5, ""01010"": 33, ""00110"": 5, ""01001"": 4, ""10101"": 9, ""10001"": 4, ""00001"": 3, ""11100"": 5, ""00101"": 1, ""00100"": 1, ""11000"": 3, ""01100"": 1, ""01000"": 1}","{""11111"": 219, ""10110"": 209, ""01010"": 57, ""00010"": 37, ""01011"": 39, ""00011"": 36, ""10111"": 196, ""11110"": 207}"
2253,"{""1010"": 181, ""1110"": 55, ""1100"": 65, ""0000"": 167, ""1000"": 171, ""0110"": 74, ""0010"": 148, ""0100"": 65, ""1011"": 10, ""0011"": 18, ""1001"": 12, ""1111"": 6, ""0001"": 14, ""1101"": 3, ""0101"": 8, ""0111"": 3}","{""1000"": 185, ""0000"": 217, ""0100"": 54, ""0110"": 63, ""1100"": 61, ""0010"": 198, ""1010"": 179, ""1110"": 43}"
2258,"{""1000"": 400, ""0000"": 413, ""1100"": 32, ""1001"": 27, ""0100"": 37, ""0010"": 15, ""1011"": 3, ""1111"": 1, ""0101"": 12, ""1110"": 7, ""0001"": 25, ""1010"": 12, ""1101"": 9, ""0011"": 3, ""0110"": 3, ""0111"": 1}","{""0000"": 515, ""1000"": 485}"
2259,"{""1010"": 788, ""0011"": 15, ""1000"": 20, ""1111"": 15, ""0100"": 1, ""1101"": 8, ""1011"": 48, ""0010"": 45, ""0000"": 18, ""0001"": 2, ""1100"": 7, ""1110"": 17, ""1001"": 9, ""0111"": 6, ""0110"": 1}","{""1010"": 1000}"
2260,"{""111"": 245, ""110"": 285, ""010"": 188, ""100"": 50, ""000"": 34, ""011"": 186, ""001"": 5, ""101"": 7}","{""011"": 191, ""110"": 267, ""100"": 46, ""000"": 43, ""010"": 178, ""111"": 275}"
2262,"{""1001"": 156, ""1010"": 227, ""1011"": 262, ""0111"": 19, ""1000"": 136, ""1101"": 48, ""0110"": 7, ""1111"": 78, ""1100"": 8, ""0001"": 6, ""0000"": 6, ""0010"": 18, ""0011"": 15, ""0100"": 1, ""0101"": 5, ""1110"": 8}","{""1001"": 186, ""1010"": 238, ""0000"": 2, ""1000"": 128, ""1011"": 269, ""1111"": 71, ""1101"": 67, ""0111"": 24, ""0110"": 9, ""0011"": 5, ""1110"": 1}"
2265,"{""0110"": 172, ""1111"": 138, ""0111"": 149, ""0010"": 30, ""1101"": 52, ""1110"": 173, ""1001"": 27, ""0011"": 27, ""0001"": 21, ""1011"": 20, ""0000"": 34, ""0100"": 25, ""0101"": 44, ""1010"": 31, ""1000"": 36, ""1100"": 21}","{""1101"": 28, ""0111"": 175, ""0101"": 46, ""1110"": 211, ""0110"": 238, ""1111"": 168, ""0010"": 22, ""1010"": 37, ""0000"": 35, ""1000"": 24, ""1011"": 7, ""0011"": 9}"
2266,"{""1000"": 31, ""0000"": 3, ""1010"": 28, ""0001"": 15, ""1001"": 457, ""1011"": 397, ""1111"": 22, ""0011"": 12, ""0110"": 1, ""1110"": 12, ""1100"": 9, ""1101"": 10, ""0111"": 1, ""0101"": 1, ""0100"": 1}","{""1011"": 496, ""1001"": 504}"
2272,"{""01011"": 3, ""11001"": 12, ""01000"": 248, ""00000"": 261, ""00101"": 69, ""00111"": 5, ""01001"": 12, ""01100"": 34, ""01010"": 10, ""10000"": 69, ""11101"": 15, ""00100"": 29, ""10111"": 13, ""01101"": 43, ""00010"": 13, ""00001"": 14, ""11000"": 55, ""10101"": 21, ""10011"": 7, ""01111"": 2, ""00011"": 4, ""11100"": 12, ""10100"": 9, ""00110"": 3, ""11010"": 5, ""10010"": 14, ""10110"": 10, ""01110"": 3, ""10001"": 4, ""11111"": 1}","{""00000"": 322, ""01000"": 346, ""11101"": 14, ""00101"": 83, ""10000"": 62, ""11000"": 65, ""10101"": 20, ""01101"": 88}"
2273,"{""1011"": 259, ""1010"": 150, ""1001"": 179, ""0001"": 23, ""0000"": 24, ""1000"": 241, ""0011"": 29, ""1101"": 19, ""1111"": 19, ""0100"": 4, ""1110"": 11, ""1100"": 15, ""0010"": 14, ""0110"": 2, ""0101"": 6, ""0111"": 5}","{""0001"": 6, ""1001"": 211, ""1010"": 141, ""0010"": 4, ""1011"": 320, ""0011"": 13, ""0000"": 14, ""1000"": 291}"
2276,"{""000"": 793, ""010"": 63, ""001"": 26, ""011"": 31, ""110"": 11, ""100"": 47, ""101"": 17, ""111"": 12}","{""000"": 1000}"
2280,"{""01000"": 31, ""00000"": 715, ""00010"": 33, ""11000"": 8, ""00001"": 41, ""10000"": 60, ""00110"": 23, ""00100"": 31, ""10001"": 7, ""10100"": 7, ""01100"": 9, ""01111"": 1, ""11100"": 4, ""00111"": 1, ""11111"": 1, ""10010"": 2, ""01110"": 10, ""11110"": 1, ""01010"": 6, ""00011"": 1, ""11001"": 1, ""10011"": 1, ""11101"": 2, ""00101"": 3, ""10110"": 1}","{""00000"": 1000}"
2281,"{""1000"": 63, ""0000"": 758, ""1100"": 12, ""0010"": 29, ""0001"": 34, ""1010"": 15, ""0100"": 40, ""1111"": 3, ""0110"": 7, ""1011"": 9, ""0011"": 6, ""1001"": 14, ""0101"": 4, ""0111"": 6}","{""0000"": 1000}"
2283,"{""01000"": 45, ""00000"": 691, ""00001"": 32, ""10100"": 7, ""00101"": 17, ""00100"": 33, ""00110"": 11, ""10010"": 6, ""10000"": 38, ""00010"": 53, ""10110"": 9, ""01100"": 7, ""00011"": 9, ""01010"": 8, ""11010"": 1, ""11001"": 1, ""10001"": 6, ""10101"": 5, ""11000"": 9, ""00111"": 1, ""01101"": 2, ""11110"": 3, ""11100"": 3, ""01001"": 1, ""10111"": 1, ""11101"": 1}","{""00000"": 1000}"
2285,"{""101"": 483, ""000"": 348, ""110"": 20, ""010"": 38, ""111"": 38, ""001"": 27, ""100"": 32, ""011"": 14}","{""000"": 414, ""101"": 586}"
2288,"{""0000"": 474, ""1000"": 283, ""1011"": 10, ""0010"": 35, ""0001"": 43, ""0110"": 10, ""1100"": 16, ""0100"": 16, ""1010"": 33, ""0011"": 6, ""0101"": 14, ""1111"": 13, ""1101"": 9, ""1110"": 4, ""1001"": 25, ""0111"": 9}","{""1000"": 361, ""0000"": 639}"
2292,"{""00"": 556, ""11"": 55, ""10"": 348, ""01"": 41}","{""00"": 554, ""10"": 394, ""11"": 27, ""01"": 25}"
2296,"{""11100"": 46, ""11110"": 276, ""01101"": 97, ""11111"": 266, ""10110"": 16, ""01100"": 118, ""11001"": 19, ""10001"": 16, ""10011"": 10, ""01111"": 12, ""10100"": 4, ""00100"": 5, ""11101"": 54, ""10111"": 13, ""00101"": 4, ""01110"": 13, ""11010"": 5, ""11000"": 2, ""10101"": 1, ""11011"": 8, ""00011"": 2, ""10010"": 2, ""10000"": 2, ""01011"": 2, ""01001"": 3, ""00001"": 2, ""01000"": 2}","{""11110"": 324, ""01101"": 121, ""01100"": 123, ""11111"": 307, ""11101"": 36, ""11100"": 40, ""10001"": 22, ""11001"": 20, ""10011"": 3, ""11011"": 2, ""01110"": 2}"
2299,"{""00"": 836, ""01"": 155, ""10"": 5, ""11"": 4}","{""00"": 843, ""01"": 157}"
2300,"{""01"": 67, ""11"": 572, ""10"": 323, ""00"": 38}","{""11"": 602, ""01"": 58, ""10"": 306, ""00"": 34}"
